file;category;confidence
S4-a- (4747).JPG;animal;0.0916
S4-a- (4748).JPG;animal;0.0582
S4-a- (4749).JPG;animal;0.0747
S4-a- (475).JPG;animal;0.00622
S4-a- (475).JPG;animal;0.00655
S4-a- (475).JPG;animal;0.00715
S4-a- (475).JPG;animal;0.023
S4-a- (4750).JPG;animal;0.0188
S4-a- (4751).JPG;animal;0.0967
S4-a- (4752).JPG;animal;0.0227
S4-a- (4753).JPG;animal;0.0337
S4-a- (4754).JPG;animal;0.0296
S4-a- (4755).JPG;animal;0.00502
S4-a- (4756).JPG;animal;0.036
S4-a- (4757).JPG;animal;0.0292
S4-a- (4758).JPG;animal;0.23
S4-a- (4759).JPG;animal;0.0163
S4-a- (476).JPG;animal;0.00589
S4-a- (476).JPG;animal;0.00676
S4-a- (476).JPG;animal;0.0223
S4-a- (4760).JPG;animal;0.128
S4-a- (4761).JPG;animal;0.0251
S4-a- (4762).JPG;animal;0.0277
S4-a- (4763).JPG;animal;0.00594
S4-a- (4763).JPG;animal;0.0184
S4-a- (4764).JPG;animal;0.0102
S4-a- (4767).JPG;animal;0.00922
S4-a- (4768).JPG;animal;0.00749
S4-a- (4769).JPG;animal;0.00585
S4-a- (477).JPG;animal;0.00858
S4-a- (477).JPG;animal;0.0117
S4-a- (4770).JPG;animal;0.0318
S4-a- (4771).JPG;animal;0.066
S4-a- (4772).JPG;animal;0.0275
S4-a- (4773).JPG;animal;0.0123
S4-a- (4774).JPG;animal;0.0293
S4-a- (4775).JPG;animal;0.0338
S4-a- (4776).JPG;animal;0.00751
S4-a- (4777).JPG;animal;0.0976
S4-a- (4778).JPG;animal;0.0308
S4-a- (4779).JPG;animal;0.0391
S4-a- (4780).JPG;animal;0.0184
S4-a- (4781).JPG;animal;0.0142
S4-a- (4782).JPG;animal;0.00984
S4-a- (4783).JPG;animal;0.0193
S4-a- (4784).JPG;animal;0.018
S4-a- (4785).JPG;animal;0.0197
S4-a- (4789).JPG;animal;0.00684
S4-a- (4790).JPG;animal;0.00944
S4-a- (4791).JPG;animal;0.0226
S4-a- (4792).JPG;animal;0.0284
S4-a- (4793).JPG;animal;0.0178
S4-a- (4794).JPG;animal;0.09
S4-a- (4795).JPG;animal;0.0236
S4-a- (4796).JPG;animal;0.0453
S4-a- (4797).JPG;animal;0.0159
S4-a- (4798).JPG;animal;0.0365
S4-a- (4799).JPG;animal;0.0276
S4-a- (4800).JPG;animal;0.00509
S4-a- (4801).JPG;animal;0.0134
S4-a- (4802).JPG;animal;0.051
S4-a- (4803).JPG;animal;0.0243
S4-a- (4805).JPG;animal;0.0808
S4-a- (4806).JPG;animal;0.0379
S4-a- (4807).JPG;animal;0.0253
S4-a- (4809).JPG;animal;0.0064
S4-a- (4812).JPG;animal;0.0364
S4-a- (4812).JPG;animal;0.101
S4-a- (4813).JPG;animal;0.014
S4-a- (4814).JPG;animal;0.00912
S4-a- (4814).JPG;animal;0.0157
S4-a- (4815).JPG;animal;0.0443
S4-a- (4816).JPG;animal;0.0183
S4-a- (4816).JPG;animal;0.0218
S4-a- (4817).JPG;animal;0.0075
S4-a- (4817).JPG;animal;0.0195
S4-a- (4817).JPG;animal;0.0332
S4-a- (4818).JPG;animal;0.0179
S4-a- (4818).JPG;animal;0.0243
S4-a- (4819).JPG;animal;0.0109
S4-a- (4819).JPG;animal;0.0248
S4-a- (4819).JPG;animal;0.0502
S4-a- (4820).JPG;animal;0.0127
S4-a- (4820).JPG;animal;0.0226
S4-a- (4821).JPG;animal;0.0232
S4-a- (4821).JPG;animal;0.0412
S4-a- (4822).JPG;animal;0.00542
S4-a- (4824).JPG;animal;0.00931
S4-a- (4825).JPG;animal;0.00703
S4-a- (4826).JPG;animal;0.0145
S4-a- (4827).JPG;animal;0.0269
S4-a- (4828).JPG;animal;0.0201
S4-a- (4829).JPG;animal;0.0168
S4-a- (4830).JPG;animal;0.0516
S4-a- (4831).JPG;animal;0.0309
S4-a- (4832).JPG;animal;0.00765
S4-a- (4833).JPG;animal;0.00865
S4-a- (4834).JPG;animal;0.023
S4-a- (4835).JPG;animal;0.0144
S4-a- (4836).JPG;animal;0.0159
S4-a- (4837).JPG;animal;0.00596
S4-a- (4838).JPG;animal;0.00992
S4-a- (4839).JPG;animal;0.00817
S4-a- (4840).JPG;animal;0.00722
S4-a- (4841).JPG;animal;0.0499
S4-a- (4842).JPG;animal;0.00764
S4-a- (4843).JPG;animal;0.0208
S4-a- (4844).JPG;animal;0.00629
S4-a- (4845).JPG;animal;0.00896
S4-a- (4846).JPG;animal;0.062
S4-a- (4847).JPG;animal;0.0594
S4-a- (4848).JPG;animal;0.0855
S4-a- (4849).JPG;animal;0.0163
S4-a- (485).JPG;animal;0.00655
S4-a- (4850).JPG;animal;0.0551
S4-a- (4851).JPG;animal;0.0127
S4-a- (4852).JPG;animal;0.00627
S4-a- (4853).JPG;animal;0.0135
S4-a- (4854).JPG;animal;0.00856
S4-a- (4856).JPG;animal;0.00606
S4-a- (4856).JPG;animal;0.012
S4-a- (4858).JPG;animal;0.00531
S4-a- (4858).JPG;animal;0.137
S4-a- (4859).JPG;animal;0.0681
S4-a- (486).JPG;animal;0.044
S4-a- (4860).JPG;vehicle;0.0112
S4-a- (4861).JPG;animal;0.00596
S4-a- (4862).JPG;animal;0.00607
S4-a- (4862).JPG;animal;0.0253
S4-a- (4863).JPG;animal;0.00598
S4-a- (4863).JPG;animal;0.00693
S4-a- (4864).JPG;animal;0.0217
S4-a- (4865).JPG;animal;0.0086
S4-a- (4866).JPG;animal;0.0346
S4-a- (4867).JPG;animal;0.00761
S4-a- (4869).JPG;animal;0.00693
S4-a- (4870).JPG;animal;0.00533
S4-a- (4870).JPG;animal;0.944
S4-a- (4871).JPG;animal;0.00619
S4-a- (4871).JPG;animal;0.951
S4-a- (4872).JPG;animal;0.943
S4-a- (4873).JPG;animal;0.00987
S4-a- (4874).JPG;animal;0.00566
S4-a- (4876).JPG;animal;0.911
S4-a- (4877).JPG;animal;0.973
S4-a- (4878).JPG;animal;0.00607
S4-a- (4878).JPG;animal;0.973
S4-a- (4879).JPG;animal;0.951
S4-a- (4880).JPG;animal;0.956
S4-a- (4881).JPG;animal;0.962
S4-a- (4882).JPG;animal;0.957
S4-a- (4883).JPG;animal;0.954
S4-a- (4884).JPG;animal;0.952
S4-a- (4885).JPG;animal;0.968
S4-a- (4886).JPG;animal;0.968
S4-a- (4887).JPG;animal;0.967
S4-a- (4888).JPG;animal;0.00521
S4-a- (4888).JPG;animal;0.974
S4-a- (4889).JPG;animal;0.00704
S4-a- (4889).JPG;animal;0.972
S4-a- (4890).JPG;animal;0.973
S4-a- (4891).JPG;animal;0.0075
S4-a- (4891).JPG;animal;0.00781
S4-a- (4891).JPG;animal;0.0418
S4-a- (4891).JPG;animal;0.916
S4-a- (4892).JPG;animal;0.0111
S4-a- (4892).JPG;animal;0.0187
S4-a- (4892).JPG;animal;0.936
S4-a- (4893).JPG;animal;0.00536
S4-a- (4893).JPG;animal;0.0254
S4-a- (4893).JPG;animal;0.0581
S4-a- (4893).JPG;animal;0.898
S4-a- (4894).JPG;animal;0.0069
S4-a- (4894).JPG;animal;0.947
S4-a- (4895).JPG;animal;0.0053
S4-a- (4895).JPG;animal;0.941
S4-a- (4896).JPG;animal;0.937
S4-a- (4897).JPG;animal;0.00532
S4-a- (4897).JPG;animal;0.00816
S4-a- (4897).JPG;animal;0.0165
S4-a- (4897).JPG;animal;0.853
S4-a- (4898).JPG;animal;0.00574
S4-a- (4898).JPG;animal;0.0122
S4-a- (4898).JPG;animal;0.0126
S4-a- (4898).JPG;animal;0.89
S4-a- (4899).JPG;animal;0.0129
S4-a- (4899).JPG;animal;0.892
S4-a- (49).JPG;animal;0.0193
S4-a- (4900).JPG;animal;0.934
S4-a- (4901).JPG;animal;0.00582
S4-a- (4901).JPG;animal;0.00666
S4-a- (4901).JPG;animal;0.0177
S4-a- (4901).JPG;animal;0.909
S4-a- (4902).JPG;animal;0.00648
S4-a- (4902).JPG;animal;0.0109
S4-a- (4902).JPG;animal;0.0135
S4-a- (4902).JPG;animal;0.932
S4-a- (4903).JPG;animal;0.00866
S4-a- (4903).JPG;animal;0.955
S4-a- (4903).JPG;animal;0.962
S4-a- (4904).JPG;animal;0.953
S4-a- (4904).JPG;animal;0.97
S4-a- (4905).JPG;animal;0.945
S4-a- (4905).JPG;animal;0.958
S4-a- (4906).JPG;animal;0.0322
S4-a- (4906).JPG;animal;0.816
S4-a- (4906).JPG;animal;0.943
S4-a- (4907).JPG;animal;0.00593
S4-a- (4907).JPG;animal;0.00815
S4-a- (4907).JPG;animal;0.00917
S4-a- (4907).JPG;animal;0.534
S4-a- (4907).JPG;animal;0.933
S4-a- (4908).JPG;animal;0.00723
S4-a- (4908).JPG;animal;0.00802
S4-a- (4908).JPG;animal;0.945
S4-a- (4909).JPG;animal;0.00584
S4-a- (4909).JPG;animal;0.00604
S4-a- (4909).JPG;animal;0.0126
S4-a- (4909).JPG;animal;0.95
S4-a- (4910).JPG;animal;0.945
S4-a- (4911).JPG;animal;0.878
S4-a- (4914).JPG;animal;0.00505
S4-a- (4915).JPG;animal;0.0125
S4-a- (4915).JPG;animal;0.0996
S4-a- (4915).JPG;animal;0.661
S4-a- (4916).JPG;animal;0.119
S4-a- (4916).JPG;animal;0.571
S4-a- (4917).JPG;animal;0.684
S4-a- (4918).JPG;animal;0.976
S4-a- (4919).JPG;animal;0.00537
S4-a- (4919).JPG;animal;0.976
S4-a- (4920).JPG;animal;0.976
S4-a- (4921).JPG;animal;0.976
S4-a- (4922).JPG;animal;0.977
S4-a- (4923).JPG;animal;0.974
S4-a- (4924).JPG;animal;0.974
S4-a- (4925).JPG;animal;0.972
S4-a- (4926).JPG;animal;0.00548
S4-a- (4926).JPG;animal;0.972
S4-a- (4927).JPG;animal;0.977
S4-a- (4928).JPG;animal;0.977
S4-a- (4929).JPG;animal;0.973
S4-a- (493).JPG;animal;0.00704
S4-a- (4930).JPG;animal;0.966
S4-a- (4931).JPG;animal;0.97
S4-a- (4932).JPG;animal;0.0124
S4-a- (4932).JPG;animal;0.957
S4-a- (4933).JPG;animal;0.954
S4-a- (4934).JPG;animal;0.955
S4-a- (4935).JPG;animal;0.00931
S4-a- (4935).JPG;animal;0.959
S4-a- (4936).JPG;animal;0.925
S4-a- (4937).JPG;animal;0.0135
S4-a- (4937).JPG;animal;0.911
S4-a- (4938).JPG;animal;0.919
S4-a- (4939).JPG;animal;0.00572
S4-a- (4939).JPG;animal;0.955
S4-a- (494).JPG;animal;0.00939
S4-a- (4940).JPG;animal;0.00529
S4-a- (4940).JPG;animal;0.00625
S4-a- (4940).JPG;animal;0.957
S4-a- (4941).JPG;animal;0.0152
S4-a- (4941).JPG;animal;0.958
S4-a- (4942).JPG;animal;0.0533
S4-a- (4942).JPG;animal;0.95
S4-a- (4943).JPG;animal;0.00582
S4-a- (4943).JPG;animal;0.952
S4-a- (4944).JPG;animal;0.00543
S4-a- (4944).JPG;animal;0.953
S4-a- (4945).JPG;animal;0.964
S4-a- (4946).JPG;animal;0.965
S4-a- (4947).JPG;animal;0.964
S4-a- (4948).JPG;animal;0.962
S4-a- (4949).JPG;animal;0.959
S4-a- (495).JPG;animal;0.00781
S4-a- (4950).JPG;animal;0.963
S4-a- (4951).JPG;animal;0.96
S4-a- (4952).JPG;animal;0.00938
S4-a- (4952).JPG;animal;0.963
S4-a- (4953).JPG;animal;0.00862
S4-a- (4953).JPG;animal;0.963
S4-a- (4954).JPG;animal;0.0106
S4-a- (4954).JPG;animal;0.0592
S4-a- (4954).JPG;animal;0.793
S4-a- (4955).JPG;animal;0.00539
S4-a- (4955).JPG;animal;0.00735
S4-a- (4955).JPG;animal;0.0424
S4-a- (4955).JPG;animal;0.836
S4-a- (4956).JPG;animal;0.00822
S4-a- (4956).JPG;animal;0.0202
S4-a- (4956).JPG;animal;0.84
S4-a- (4957).JPG;animal;0.946
S4-a- (4958).JPG;animal;0.943
S4-a- (4959).JPG;animal;0.939
S4-a- (496).JPG;animal;0.0143
S4-a- (4960).JPG;animal;0.00997
S4-a- (4960).JPG;animal;0.954
S4-a- (4961).JPG;animal;0.0191
S4-a- (4961).JPG;animal;0.957
S4-a- (4962).JPG;animal;0.951
S4-a- (4963).JPG;animal;0.0124
S4-a- (4963).JPG;animal;0.952
S4-a- (4964).JPG;animal;0.951
S4-a- (4965).JPG;animal;0.95
S4-a- (4966).JPG;animal;0.967
S4-a- (4967).JPG;animal;0.968
S4-a- (4968).JPG;animal;0.968
S4-a- (4969).JPG;animal;0.965
S4-a- (497).JPG;animal;0.0204
S4-a- (4970).JPG;animal;0.0105
S4-a- (4970).JPG;animal;0.962
S4-a- (4971).JPG;animal;0.967
S4-a- (4972).JPG;animal;0.00697
S4-a- (4972).JPG;animal;0.944
S4-a- (4973).JPG;animal;0.955
S4-a- (4974).JPG;animal;0.957
S4-a- (4975).JPG;animal;0.00899
S4-a- (4975).JPG;animal;0.959
S4-a- (4976).JPG;animal;0.958
S4-a- (4977).JPG;animal;0.959
S4-a- (4978).JPG;animal;0.00654
S4-a- (4978).JPG;animal;0.00664
S4-a- (4978).JPG;animal;0.00943
S4-a- (4978).JPG;animal;0.951
S4-a- (4979).JPG;animal;0.954
S4-a- (4980).JPG;animal;0.956
S4-a- (4981).JPG;animal;0.856
S4-a- (4982).JPG;animal;0.888
S4-a- (4983).JPG;animal;0.00561
S4-a- (4983).JPG;animal;0.0361
S4-a- (4983).JPG;animal;0.878
S4-a- (4984).JPG;animal;0.0107
S4-a- (4984).JPG;animal;0.0203
S4-a- (4984).JPG;animal;0.956
S4-a- (4985).JPG;animal;0.0347
S4-a- (4985).JPG;animal;0.955
S4-a- (4986).JPG;animal;0.958
S4-a- (4987).JPG;animal;0.957
S4-a- (4988).JPG;animal;0.95
S4-a- (4989).JPG;animal;0.00751
S4-a- (4989).JPG;animal;0.954
S4-a- (499).JPG;animal;0.00742
S4-a- (4990).JPG;animal;0.00988
S4-a- (4990).JPG;animal;0.954
S4-a- (4991).JPG;animal;0.0232
S4-a- (4991).JPG;animal;0.963
S4-a- (4992).JPG;animal;0.0398
S4-a- (4992).JPG;animal;0.954
S4-a- (4993).JPG;animal;0.971
S4-a- (4994).JPG;animal;0.972
S4-a- (4995).JPG;animal;0.972
S4-a- (4996).JPG;animal;0.973
S4-a- (4997).JPG;animal;0.973
S4-a- (4998).JPG;animal;0.974
S4-a- (4999).JPG;animal;0.971
S4-a- (500).JPG;animal;0.00781
S4-a- (5000).JPG;animal;0.0158
S4-a- (5000).JPG;animal;0.968
S4-a- (5001).JPG;animal;0.00684
S4-a- (5001).JPG;animal;0.969
S4-a- (5002).JPG;animal;0.916
S4-a- (5003).JPG;animal;0.01
S4-a- (5003).JPG;animal;0.0114
S4-a- (5003).JPG;animal;0.902
S4-a- (5004).JPG;animal;0.0122
S4-a- (5004).JPG;animal;0.895
S4-a- (5005).JPG;animal;0.929
S4-a- (5006).JPG;animal;0.914
S4-a- (5007).JPG;animal;0.062
S4-a- (5007).JPG;animal;0.204
S4-a- (5008).JPG;animal;0.959
S4-a- (5009).JPG;animal;0.872
S4-a- (501).JPG;animal;0.00694
S4-a- (5010).JPG;animal;0.00501
S4-a- (5010).JPG;animal;0.868
S4-a- (5012).JPG;animal;0.012
S4-a- (5014).JPG;animal;0.0124
S4-a- (5018).JPG;animal;0.00865
S4-a- (5018).JPG;animal;0.0175
S4-a- (5019).JPG;animal;0.0113
S4-a- (502).JPG;animal;0.021
S4-a- (5020).JPG;animal;0.0814
S4-a- (5023).JPG;animal;0.00546
S4-a- (5025).JPG;animal;0.0159
S4-a- (5028).JPG;animal;0.00954
S4-a- (5029).JPG;animal;0.00606
S4-a- (503).JPG;animal;0.0219
S4-a- (5030).JPG;animal;0.00543
S4-a- (5031).JPG;animal;0.0211
S4-a- (5031).JPG;animal;0.0227
S4-a- (5038).JPG;animal;0.00647
S4-a- (5038).JPG;animal;0.0141
S4-a- (5039).JPG;animal;0.0165
S4-a- (504).JPG;animal;0.00546
S4-a- (5040).JPG;animal;0.0116
S4-a- (5042).JPG;animal;0.0155
S4-a- (5047).JPG;animal;0.00694
S4-a- (5047).JPG;animal;0.0201
S4-a- (5047).JPG;animal;0.0324
S4-a- (5047).JPG;animal;0.647
S4-a- (5047).JPG;animal;0.915
S4-a- (5048).JPG;animal;0.00505
S4-a- (5048).JPG;animal;0.00749
S4-a- (5048).JPG;animal;0.0106
S4-a- (5048).JPG;animal;0.61
S4-a- (5048).JPG;animal;0.919
S4-a- (5049).JPG;animal;0.00633
S4-a- (5049).JPG;animal;0.00739
S4-a- (5049).JPG;animal;0.00851
S4-a- (5049).JPG;animal;0.00979
S4-a- (5049).JPG;animal;0.0102
S4-a- (5049).JPG;animal;0.627
S4-a- (5049).JPG;animal;0.918
S4-a- (505).JPG;animal;0.00827
S4-a- (5050).JPG;animal;0.934
S4-a- (5050).JPG;animal;0.946
S4-a- (5051).JPG;animal;0.939
S4-a- (5051).JPG;animal;0.943
S4-a- (5052).JPG;animal;0.914
S4-a- (5052).JPG;animal;0.94
S4-a- (5053).JPG;animal;0.906
S4-a- (5053).JPG;animal;0.951
S4-a- (5054).JPG;animal;0.91
S4-a- (5054).JPG;animal;0.947
S4-a- (5055).JPG;animal;0.919
S4-a- (5055).JPG;animal;0.94
S4-a- (5056).JPG;animal;0.954
S4-a- (5056).JPG;animal;0.956
S4-a- (5057).JPG;animal;0.0758
S4-a- (5057).JPG;animal;0.953
S4-a- (5057).JPG;animal;0.954
S4-a- (5058).JPG;animal;0.129
S4-a- (5058).JPG;animal;0.952
S4-a- (5058).JPG;animal;0.955
S4-a- (5059).JPG;animal;0.954
S4-a- (5059).JPG;animal;0.959
S4-a- (506).JPG;animal;0.0117
S4-a- (5060).JPG;animal;0.955
S4-a- (5060).JPG;animal;0.957
S4-a- (5061).JPG;animal;0.957
S4-a- (5061).JPG;animal;0.958
S4-a- (5062).JPG;animal;0.962
S4-a- (5063).JPG;animal;0.96
S4-a- (5064).JPG;animal;0.0408
S4-a- (5064).JPG;animal;0.961
S4-a- (5065).JPG;animal;0.955
S4-a- (5066).JPG;animal;0.0117
S4-a- (5066).JPG;animal;0.961
S4-a- (5067).JPG;animal;0.00579
S4-a- (5067).JPG;animal;0.964
S4-a- (5068).JPG;animal;0.00591
S4-a- (5068).JPG;animal;0.00601
S4-a- (5068).JPG;animal;0.574
S4-a- (5069).JPG;animal;0.00509
S4-a- (5069).JPG;animal;0.622
S4-a- (5070).JPG;animal;0.00936
S4-a- (5070).JPG;animal;0.724
S4-a- (5071).JPG;animal;0.718
S4-a- (5072).JPG;animal;0.00659
S4-a- (5072).JPG;animal;0.0085
S4-a- (5072).JPG;animal;0.775
S4-a- (5073).JPG;animal;0.8
S4-a- (5074).JPG;animal;0.00724
S4-a- (5074).JPG;animal;0.953
S4-a- (5075).JPG;animal;0.00617
S4-a- (5075).JPG;animal;0.0256
S4-a- (5075).JPG;animal;0.0488
S4-a- (5075).JPG;animal;0.951
S4-a- (5076).JPG;animal;0.00524
S4-a- (5076).JPG;animal;0.959
S4-a- (5077).JPG;animal;0.0106
S4-a- (5077).JPG;animal;0.0149
S4-a- (5077).JPG;animal;0.96
S4-a- (5078).JPG;animal;0.00759
S4-a- (5078).JPG;animal;0.961
S4-a- (5079).JPG;animal;0.00607
S4-a- (5079).JPG;animal;0.0149
S4-a- (5079).JPG;animal;0.0162
S4-a- (5079).JPG;animal;0.957
S4-a- (508).JPG;animal;0.0053
S4-a- (508).JPG;animal;0.00578
S4-a- (508).JPG;animal;0.00812
S4-a- (508).JPG;animal;0.0144
S4-a- (5080).JPG;animal;0.953
S4-a- (5081).JPG;animal;0.00924
S4-a- (5081).JPG;animal;0.00936
S4-a- (5081).JPG;animal;0.954
S4-a- (5082).JPG;animal;0.958
S4-a- (5083).JPG;animal;0.954
S4-a- (5084).JPG;animal;0.959
S4-a- (5085).JPG;animal;0.96
S4-a- (5086).JPG;animal;0.00628
S4-a- (5086).JPG;animal;0.963
S4-a- (5087).JPG;animal;0.961
S4-a- (5088).JPG;animal;0.02
S4-a- (5088).JPG;animal;0.961
S4-a- (5089).JPG;animal;0.00675
S4-a- (5089).JPG;animal;0.00909
S4-a- (5089).JPG;animal;0.963
S4-a- (509).JPG;animal;0.00524
S4-a- (5090).JPG;animal;0.949
S4-a- (5091).JPG;animal;0.953
S4-a- (5092).JPG;animal;0.00625
S4-a- (5092).JPG;animal;0.964
S4-a- (5093).JPG;animal;0.00655
S4-a- (5093).JPG;animal;0.965
S4-a- (5094).JPG;animal;0.00908
S4-a- (5094).JPG;animal;0.973
S4-a- (5095).JPG;animal;0.954
S4-a- (5096).JPG;animal;0.866
S4-a- (5097).JPG;animal;0.912
S4-a- (5098).JPG;person;0.0122
S4-a- (5098).JPG;person;0.953
S4-a- (5099).JPG;person;0.0322
S4-a- (5099).JPG;person;0.957
S4-a- (510).JPG;animal;0.00622
S4-a- (510).JPG;animal;0.00626
S4-a- (510).JPG;animal;0.0169
S4-a- (5100).JPG;person;0.0714
S4-a- (5100).JPG;person;0.964
S4-a- (513).JPG;animal;0.00586
S4-a- (513).JPG;animal;0.00724
S4-a- (515).JPG;animal;0.00552
S4-a- (518).JPG;animal;0.0133
S4-a- (519).JPG;animal;0.0254
S4-a- (520).JPG;animal;0.00586
S4-a- (520).JPG;animal;0.0187
S4-a- (521).JPG;animal;0.023
S4-a- (522).JPG;animal;0.005
S4-a- (522).JPG;animal;0.0063
S4-a- (523).JPG;animal;0.0114
S4-a- (524).JPG;animal;0.00534
S4-a- (526).JPG;animal;0.00848
S4-a- (528).JPG;animal;0.0174
S4-a- (530).JPG;animal;0.00752
S4-a- (531).JPG;animal;0.00793
S4-a- (537).JPG;animal;0.00604
S4-a- (539).JPG;animal;0.00782
S4-a- (541).JPG;animal;0.00533
S4-a- (543).JPG;animal;0.00756
S4-a- (546).JPG;animal;0.00509
S4-a- (546).JPG;animal;0.00818
S4-a- (547).JPG;animal;0.0158
S4-a- (548).JPG;animal;0.0104
S4-a- (549).JPG;animal;0.00843
S4-a- (550).JPG;animal;0.00645
S4-a- (550).JPG;animal;0.0346
S4-a- (551).JPG;animal;0.00517
S4-a- (551).JPG;animal;0.00701
S4-a- (551).JPG;animal;0.0102
S4-a- (551).JPG;animal;0.0104
S4-a- (553).JPG;animal;0.00707
S4-a- (553).JPG;animal;0.00872
S4-a- (553).JPG;animal;0.00878
S4-a- (553).JPG;animal;0.0104
S4-a- (554).JPG;animal;0.00643
S4-a- (555).JPG;animal;0.00501
S4-a- (555).JPG;animal;0.00507
S4-a- (555).JPG;animal;0.00552
S4-a- (556).JPG;animal;0.00556
S4-a- (556).JPG;animal;0.0112
S4-a- (557).JPG;animal;0.00916
S4-a- (558).JPG;animal;0.00558
S4-a- (558).JPG;animal;0.00702
S4-a- (558).JPG;animal;0.0207
S4-a- (558).JPG;animal;0.0218
S4-a- (559).JPG;animal;0.027
S4-a- (560).JPG;animal;0.00797
S4-a- (561).JPG;animal;0.0072
S4-a- (561).JPG;animal;0.0249
S4-a- (563).JPG;animal;0.00607
S4-a- (566).JPG;animal;0.00669
S4-a- (567).JPG;animal;0.0121
S4-a- (568).JPG;animal;0.0295
S4-a- (569).JPG;animal;0.00926
S4-a- (570).JPG;animal;0.00552
S4-a- (571).JPG;animal;0.0294
S4-a- (573).JPG;animal;0.00509
S4-a- (575).JPG;animal;0.00514
S4-a- (576).JPG;animal;0.00864
S4-a- (576).JPG;animal;0.0115
S4-a- (577).JPG;animal;0.00777
S4-a- (578).JPG;animal;0.00585
S4-a- (578).JPG;animal;0.0333
S4-a- (579).JPG;animal;0.00811
S4-a- (580).JPG;animal;0.0136
S4-a- (581).JPG;animal;0.0105
S4-a- (583).JPG;animal;0.00623
S4-a- (583).JPG;animal;0.00682
S4-a- (584).JPG;animal;0.00513
S4-a- (584).JPG;animal;0.00591
S4-a- (585).JPG;animal;0.00601
S4-a- (585).JPG;animal;0.00961
S4-a- (586).JPG;animal;0.0055
S4-a- (586).JPG;animal;0.00784
S4-a- (587).JPG;animal;0.00914
S4-a- (588).JPG;animal;0.00513
S4-a- (589).JPG;animal;0.00555
S4-a- (589).JPG;animal;0.0133
S4-a- (590).JPG;animal;0.00991
S4-a- (590).JPG;animal;0.0124
S4-a- (590).JPG;animal;0.0258
S4-a- (591).JPG;animal;0.00569
S4-a- (591).JPG;animal;0.00792
S4-a- (591).JPG;animal;0.0145
S4-a- (592).JPG;animal;0.00939
S4-a- (592).JPG;animal;0.0309
S4-a- (593).JPG;animal;0.00651
S4-a- (593).JPG;animal;0.0079
S4-a- (593).JPG;animal;0.00915
S4-a- (594).JPG;animal;0.0136
S4-a- (594).JPG;animal;0.0138
S4-a- (594).JPG;animal;0.029
S4-a- (595).JPG;animal;0.00629
S4-a- (596).JPG;animal;0.00559
S4-a- (596).JPG;animal;0.00629
S4-a- (597).JPG;animal;0.00992
S4-a- (598).JPG;animal;0.00601
S4-a- (598).JPG;animal;0.0118
S4-a- (599).JPG;animal;0.00653
S4-a- (599).JPG;animal;0.0151
S4-a- (600).JPG;animal;0.00631
S4-a- (600).JPG;animal;0.00772
S4-a- (601).JPG;animal;0.0201
S4-a- (602).JPG;animal;0.0129
S4-a- (603).JPG;animal;0.00893
S4-a- (606).JPG;animal;0.00681
S4-a- (606).JPG;animal;0.0075
S4-a- (606).JPG;animal;0.0237
S4-a- (608).JPG;animal;0.00804
S4-a- (609).JPG;animal;0.0312
S4-a- (61).JPG;animal;0.00588
S4-a- (610).JPG;animal;0.00707
S4-a- (611).JPG;animal;0.00931
S4-a- (612).JPG;animal;0.00537
S4-a- (612).JPG;animal;0.00808
S4-a- (613).JPG;animal;0.00621
S4-a- (616).JPG;animal;0.00508
S4-a- (617).JPG;animal;0.00842
S4-a- (617).JPG;animal;0.0157
S4-a- (618).JPG;animal;0.00996
S4-a- (619).JPG;animal;0.0187
S4-a- (620).JPG;animal;0.00627
S4-a- (621).JPG;animal;0.0101
S4-a- (622).JPG;animal;0.0075
S4-a- (623).JPG;animal;0.00581
S4-a- (623).JPG;animal;0.00966
S4-a- (623).JPG;animal;0.0105
S4-a- (624).JPG;animal;0.0102
S4-a- (625).JPG;animal;0.00929
S4-a- (625).JPG;animal;0.0218
S4-a- (625).JPG;animal;0.0427
S4-a- (626).JPG;animal;0.0126
S4-a- (627).JPG;animal;0.00891
S4-a- (627).JPG;animal;0.0138
S4-a- (627).JPG;animal;0.0288
S4-a- (628).JPG;animal;0.00598
S4-a- (628).JPG;animal;0.00598
S4-a- (628).JPG;animal;0.0252
S4-a- (629).JPG;animal;0.00571
S4-a- (629).JPG;animal;0.00707
S4-a- (629).JPG;animal;0.0137
S4-a- (630).JPG;animal;0.0118
S4-a- (630).JPG;animal;0.0148
S4-a- (630).JPG;animal;0.0224
S4-a- (630).JPG;animal;0.0256
S4-a- (631).JPG;animal;0.00901
S4-a- (631).JPG;animal;0.0114
S4-a- (631).JPG;animal;0.0126
S4-a- (632).JPG;animal;0.00733
S4-a- (632).JPG;animal;0.0104
S4-a- (632).JPG;animal;0.0121
S4-a- (632).JPG;animal;0.0206
S4-a- (632).JPG;animal;0.0297
S4-a- (633).JPG;animal;0.00591
S4-a- (633).JPG;animal;0.00761
S4-a- (633).JPG;animal;0.0107
S4-a- (633).JPG;animal;0.0127
S4-a- (633).JPG;animal;0.0168
S4-a- (634).JPG;animal;0.00813
S4-a- (634).JPG;animal;0.0104
S4-a- (634).JPG;animal;0.0109
S4-a- (634).JPG;animal;0.0159
S4-a- (635).JPG;animal;0.0146
S4-a- (635).JPG;animal;0.0166
S4-a- (635).JPG;animal;0.0178
S4-a- (635).JPG;animal;0.0216
