,Ruta,Sitio,Año,Camara,Extra,Archivo,Fecha,Hora,Animal_proba,Animal,Guanaco_proba,Guanaco,Especie,Cantidad_proba,Cantidad,Validar,Validado
6132,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2499).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2499).JPG,2023-02-24,11:24:19,0.0,0.0,,,,,,False,0.0
2806,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2500).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2500).JPG,2023-02-24,11:24:32,0.0,0,,,,,,False,0
4949,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2501).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2501).JPG,2023-02-24,11:24:32,0.0,0,,,,,,False,0
1178,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2502).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2502).JPG,2023-02-24,11:24:33,0.0,0,,,,,,False,0
905,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2505).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2505).JPG,2023-02-24,11:24:42,0.0,0,,,,,,False,0
2042,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2504).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2504).JPG,2023-02-24,11:24:42,0.0,0,,,,,,False,0
3867,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2503).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2503).JPG,2023-02-24,11:24:42,0.0,0,,,,,,False,0
96,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2507).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2507).JPG,2023-02-24,11:25:30,0.0,0,,,,,,False,0
5613,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2508).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2508).JPG,2023-02-24,11:25:30,4.316683455130033e-09,0,,,,,,False,0
6056,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2506).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2506).JPG,2023-02-24,11:25:30,0.0,0.0,,,,,,False,0.0
6079,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2509).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2509).JPG,2023-02-24,11:25:35,0.0,0.0,,,,,,False,0.0
6531,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2510).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2510).JPG,2023-02-24,11:25:36,0.0,0.0,,,,,,False,0.0
954,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2511).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2511).JPG,2023-02-24,11:25:37,0.0,0,,,,,,False,0
814,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2512).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2512).JPG,2023-02-24,11:26:03,0.0,0,,,,,,False,0
841,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2513).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2513).JPG,2023-02-24,11:26:03,0.0,0,,,,,,False,0
3654,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2514).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2514).JPG,2023-02-24,11:26:04,0.0,0,,,,,,False,0
170,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2515).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2515).JPG,2023-02-24,11:26:41,0.0,0,,,,,,False,0
1146,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2516).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2516).JPG,2023-02-24,11:26:41,0.0,0,,,,,,False,0
5770,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2517).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2517).JPG,2023-02-24,11:26:42,0.0,0,,,,,,False,0
3921,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2520).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2520).JPG,2023-02-24,11:26:54,0.0,0,,,,,,False,0
5805,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2518).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2518).JPG,2023-02-24,11:26:54,0.0,0,,,,,,False,0
6628,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2519).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2519).JPG,2023-02-24,11:26:54,0.0,0.0,,,,,,False,0.0
6161,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2521).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2521).JPG,2023-02-24,11:29:00,0.0,0.0,,,,,,False,0.0
3186,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2523).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2523).JPG,2023-02-24,11:29:01,0.0,0,,,,,,False,0
3756,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2522).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2522).JPG,2023-02-24,11:29:01,0.0,0,,,,,,False,0
4706,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2524).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2524).JPG,2023-02-24,11:30:54,0.0,0,,,,,,False,0
5425,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2525).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2525).JPG,2023-02-24,11:30:54,0.0,0,,,,,,False,0
1031,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2526).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2526).JPG,2023-02-24,11:30:55,0.0,0,,,,,,False,0
141,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2527).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2527).JPG,2023-02-24,11:31:05,0.0,0,,,,,,False,0
813,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2529).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2529).JPG,2023-02-24,11:31:06,0.0,0,,,,,,False,0
6658,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2528).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2528).JPG,2023-02-24,11:31:06,0.0,0.0,,,,,,False,0.0
5053,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2530).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2530).JPG,2023-02-24,11:31:11,0.0,0,,,,,,False,0
5327,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2531).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2531).JPG,2023-02-24,11:31:12,0.0,0,,,,,,False,0
6525,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2532).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2532).JPG,2023-02-24,11:31:13,0.0,0.0,,,,,,False,0.0
1853,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2533).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2533).JPG,2023-02-24,11:31:15,0.0,0,,,,,,False,0
5342,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2534).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2534).JPG,2023-02-24,11:31:16,0.0,0,,,,,,False,0
1127,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2535).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2535).JPG,2023-02-24,11:31:18,0.0,0,,,,,,False,0
3585,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2536).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2536).JPG,2023-02-24,11:35:16,0.0,0,,,,,,False,0
3929,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2537).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2537).JPG,2023-02-24,11:35:17,0.0,0,,,,,,False,0
4757,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2538).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2538).JPG,2023-02-24,11:35:17,0.0,0,,,,,,False,0
2084,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2539).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2539).JPG,2023-02-24,11:49:52,0.0,0,,,,,,False,0
2812,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2541).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2541).JPG,2023-02-24,11:49:53,0.0,0,,,,,,False,0
3794,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2540).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2540).JPG,2023-02-24,11:49:53,0.0,0,,,,,,False,0
1181,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2542).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2542).JPG,2023-02-24,11:50:42,0.0,0,,,,,,False,0
1340,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2543).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2543).JPG,2023-02-24,11:50:43,0.0,0,,,,,,False,0
3842,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2544).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2544).JPG,2023-02-24,11:50:43,0.0,0,,,,,,False,0
3003,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2546).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2546).JPG,2023-02-24,12:02:11,0.0,0,,,,,,False,0
6298,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2545).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2545).JPG,2023-02-24,12:02:11,0.0,0.0,,,,,,False,0.0
4095,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2547).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2547).JPG,2023-02-24,12:02:12,0.0,0,,,,,,False,0
4806,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2548).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2548).JPG,2023-02-24,12:05:14,0.0,0,,,,,,False,0
3120,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2549).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2549).JPG,2023-02-24,12:05:15,0.0,0,,,,,,False,0
4614,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2550).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2550).JPG,2023-02-24,12:05:15,0.0,0,,,,,,False,0
1889,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2552).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2552).JPG,2023-02-24,12:21:22,0.0,0,,,,,,False,0
5645,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2551).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2551).JPG,2023-02-24,12:21:22,0.0,0,,,,,,False,0
3315,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2553).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2553).JPG,2023-02-24,12:21:23,0.0,0,,,,,,False,0
18,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2556).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2556).JPG,2023-02-24,12:33:26,0.0,0,,,,,,False,0
408,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2555).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2555).JPG,2023-02-24,12:33:26,0.0,0,,,,,,False,0
3810,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2554).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2554).JPG,2023-02-24,12:33:26,0.0,0,,,,,,False,0
84,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2557).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2557).JPG,2023-02-24,12:33:46,0.0,0,,,,,,False,0
2655,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2558).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2558).JPG,2023-02-24,12:33:46,0.0,0,,,,,,False,0
3608,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2559).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2559).JPG,2023-02-24,12:33:47,0.0,0,,,,,,False,0
2673,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2560).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2560).JPG,2023-02-24,12:39:39,0.0,0,,,,,,False,0
4296,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2562).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2562).JPG,2023-02-24,12:39:40,0.0,0,,,,,,False,0
4602,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2561).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2561).JPG,2023-02-24,12:39:40,0.0,0,,,,,,False,0
1909,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2564).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2564).JPG,2023-02-24,12:41:00,0.0,0,,,,,,False,0
2126,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2563).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2563).JPG,2023-02-24,12:41:00,0.0,0,,,,,,False,0
6662,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2565).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2565).JPG,2023-02-24,12:41:01,0.0,0.0,,,,,,False,0.0
2509,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2566).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2566).JPG,2023-02-24,12:44:21,0.0,0,,,,,,False,0
3557,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2567).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2567).JPG,2023-02-24,12:44:21,0.0,0,,,,,,False,0
6454,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2568).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2568).JPG,2023-02-24,12:44:22,0.0,0.0,,,,,,False,0.0
450,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2569).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2569).JPG,2023-02-24,12:45:35,0.0,0,,,,,,False,0
6681,/Users/anoguera/Library/CloudStorage/GoogleDrive-anoguera@itba.edu.ar/.shortcut-targets-by-id/13CqyEh4cWQzYw4gjy1HISxZOq5lBzx48/Imagenes/Muestreo ct sauce/CT S 2023/S4/S4-a- (2570).JPG,Muestreo ct sauce,CT S 2023,S4,,S4-a- (2570).JPG,2023-02-24,12:45:35,0.0,0.0,,,,,,False,0.0
